part,id,repeat,name,track,condition,status,original_status,raw_score,score,outcome,severity,D1,D2,D3,D4,D5,D6,D7,source,evidence,result_sha256,evidence_sha256
new_scenarios,new-09-2,1,图片签名校验的必需证据：严重缺陷,assessment,severe,complete,complete,12.5,12.5,fail,critical,0,1,0,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-09-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-09-2.json,0f4af623608f1fd90aa5f3382eb81caf645d3cb55a37dbc9220de638d3608477,3a15aff3ed0adc85e1a313afa1728cfe49e63841f9698560e428f20a0858aa4c
new_scenarios,new-09-2,2,图片签名校验的必需证据：严重缺陷,assessment,severe,complete,complete,20,20,fail,critical,0,2,0,0,0,2,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-09-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-09-2.json,1268a6d20df67a13d3bd9d2172d7bce345608b49bd85d3cb60c6bdc54b5fba28,3a15aff3ed0adc85e1a313afa1728cfe49e63841f9698560e428f20a0858aa4c
new_scenarios,new-09-2,3,图片签名校验的必需证据：严重缺陷,assessment,severe,complete,complete,0,0,fail,critical,0,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-09-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-09-2.json,d669cace14da606317ff49a0ee3e77a42b07593b94bb522dbfb09a0aa28dffaa,3a15aff3ed0adc85e1a313afa1728cfe49e63841f9698560e428f20a0858aa4c
new_scenarios,new-10-1,1,延后练习时保留批注：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-10-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-10-1.json,4814b9d78bbc0dc1e2147e4f848e96ad9e4f7549c9250e8eb4c1e415ff2edb75,5c64653734b02ec5d3623b705ded632b0927edad4f84722e9b92e47ec468daf4
new_scenarios,new-10-1,2,延后练习时保留批注：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-10-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-10-1.json,57cfc37013f80e778aa2555082c86c6bf9df41b4741109abb14cc7f6e5667271,5c64653734b02ec5d3623b705ded632b0927edad4f84722e9b92e47ec468daf4
new_scenarios,new-10-1,3,延后练习时保留批注：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-10-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-10-1.json,ac3f00ef6babea80c8eed6d1d35e9561d83c1941637a7aeb4d58e1cc01fa7cb5,5c64653734b02ec5d3623b705ded632b0927edad4f84722e9b92e47ec468daf4
new_scenarios,new-10-2,1,延后练习时保留批注：严重缺陷,revision,severe,complete,complete,30,30,fail,critical,2,2,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-10-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-10-2.json,40ff299a6ed07fcbf17b17e1aa27b4e2ccb16cc4611c2bfe661f13950de964b4,c245d241948df1c5f3346a8aa3e1d8cfa6c601a3669a70d85fefb30e67c00d45
new_scenarios,new-10-2,2,延后练习时保留批注：严重缺陷,revision,severe,complete,complete,40,39,fail,critical,2,2,0,0,0,0,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-10-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-10-2.json,024639c744c52141e58fa65f6865a8e11c8c6f6eeac0f97279aa6967a7c9c26e,c245d241948df1c5f3346a8aa3e1d8cfa6c601a3669a70d85fefb30e67c00d45
new_scenarios,new-10-2,3,延后练习时保留批注：严重缺陷,revision,severe,complete,complete,30,30,fail,critical,2,2,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-10-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-10-2.json,921822d25bbfc0b858ab34da782aa6c68f170fce8d7a4923bda0a16c736dedc8,c245d241948df1c5f3346a8aa3e1d8cfa6c601a3669a70d85fefb30e67c00d45
new_scenarios,new-11-1,1,只调整指定项目：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-11-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-11-1.json,607aa58fc68a59787cd32097a443739eb6f4226fb397584cdbd2bd086210fafd,f1d28b2def7fd80c966a84e110d02182ac29213a7c8d53ff91e821067a93a54e
new_scenarios,new-11-1,2,只调整指定项目：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-11-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-11-1.json,7a10eebbce72c9a4ae15a298008e4a3a4f6d98e196c0a1fd0a991d6d1d8d8fe1,f1d28b2def7fd80c966a84e110d02182ac29213a7c8d53ff91e821067a93a54e
new_scenarios,new-11-1,3,只调整指定项目：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-11-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-11-1.json,fce67f95fdc2d215f6d5aaba97d203ca0f86487823e8556e62bf7de9e26e489f,f1d28b2def7fd80c966a84e110d02182ac29213a7c8d53ff91e821067a93a54e
new_scenarios,new-11-2,1,只调整指定项目：严重缺陷,revision,severe,complete,complete,47.5,39,fail,critical,2,2,0,0,1,0,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-11-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-11-2.json,e3f39bb29a6e3e17c247d1536b82f08720987303c35d011bcfdf0be5a7ee82cd,192edac989bcf7ce99c5beade7a59ba005e45fffc36b66fed074fe1a94ef14d6
new_scenarios,new-11-2,2,只调整指定项目：严重缺陷,revision,severe,complete,complete,45,39,fail,critical,2,2,0,0,2,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-11-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-11-2.json,9af12df59c3ab2a978314a461b997b82cb1d86d4dd3a8b2e7ebd9a4f42d6d741,192edac989bcf7ce99c5beade7a59ba005e45fffc36b66fed074fe1a94ef14d6
new_scenarios,new-11-2,3,只调整指定项目：严重缺陷,revision,severe,complete,complete,42.5,39,fail,critical,2,2,0,0,1,0,1,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-11-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-11-2.json,1bfcdc5a99986b8d34b8e85b742d3880618072a2e69d776b0b1f173110136a74,192edac989bcf7ce99c5beade7a59ba005e45fffc36b66fed074fe1a94ef14d6
new_scenarios,new-12-1,1,并发更新后的操作范围：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-12-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-12-1.json,eb45f558089ea08570784606c78972c2058910b1616f28c93378242b5c04d3a7,a01249fb05e8b02c3f0293ae7eaa0d431003d423cad23e6b0c36e46469c7e936
new_scenarios,new-12-1,2,并发更新后的操作范围：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-12-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-12-1.json,ee5cfe60b6cb4e9f8caed9726268811b69d7688727543cdae7b64cb822f0d29b,a01249fb05e8b02c3f0293ae7eaa0d431003d423cad23e6b0c36e46469c7e936
new_scenarios,new-12-1,3,并发更新后的操作范围：正常对照,revision,good,complete,complete,100,100,pass,none,2,2,2,2,2,2,2,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-12-1/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-12-1.json,6e04f2066e93d0a45bc2e34be827df316b94d797e51f7f0635ce3d3b61cfff50,a01249fb05e8b02c3f0293ae7eaa0d431003d423cad23e6b0c36e46469c7e936
new_scenarios,new-12-2,1,并发更新后的操作范围：严重缺陷,revision,severe,complete,complete,0,0,fail,critical,0,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-12-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-12-2.json,6fe50fed4667c1a39d8616b6f81c27a706b6ce2fbb61ad6afc083cc21df711a3,c0a3c2ec583329a49accef33d789e47a49b2a5d09cd9626d0233c06a758cdc2e
new_scenarios,new-12-2,2,并发更新后的操作范围：严重缺陷,revision,severe,complete,complete,7.5,7.5,fail,critical,1,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-12-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-12-2.json,6059afc15e85c28a9ab1e5c03d102161913f50005db1294636e4d5c7516e9f21,c0a3c2ec583329a49accef33d789e47a49b2a5d09cd9626d0233c06a758cdc2e
new_scenarios,new-12-2,3,并发更新后的操作范围：严重缺陷,revision,severe,complete,complete,0,0,fail,critical,0,0,0,0,0,0,0,evaluation/artifacts/decisionbench-severe-validation-20260910/validation/new-12-2/results.json,evaluation/artifacts/decisionbench-severe-validation-20260910/inputs/evidence/new-12-2.json,edf69874b9a75eaf7bc2bfe096520c6569e42ab89e92e4b9307a5aef01393a55,c0a3c2ec583329a49accef33d789e47a49b2a5d09cd9626d0233c06a758cdc2e
